ALABAMA,,,,,,,
Cibola NF - Mt Taylor District,505-287-8833 ,Grants,NM,http://www.fs.fed.us/r3/cibola/districts/mttaylor.shtml,YES,YES,YES
Cibola NF - Sandia District,505-281-3304 ,Tijeras,NM,http://www.fs.fed.us/r3/cibola/districts/sandia.shtml,YES,YES,YES
Farmington BLM Field Office,505-599-8900,Farmington,NM,http://www.blm.gov/nm/st/en/fo/Farmington_Field_Office.html,YES,YES,YES
Fish and Wildlife Service Regional Office,505-248-6635,Albuquerque,NM,N/A,YES,YES,YES
Gila Cliff Dwellings National Monument,575-536-9461,Silver City,NM,http://www.nps.gov/gicl/,YES,YES,YES
Gila NF - Black Range District,575-894-6677,Truth or Consequences,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Gila NF - Glenwood District,575-539-2481,Glenwood,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Gila NF - Main Office,575-536-9461,Silver City,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Gila NF - Quemado District,575-773-4678,Quemado,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Gila NF - Quemado District Luna Work Center,575-547-2611,Luna,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Gila NF - Reserve District,575-533-6231,Reserve,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Gila NF - Wilderness District,575-536-2250,Mimbres,NM,http://www2.srs.fs.fed.us/r3/gila/contact/,YES,YES,YES
Kiowa & Rita Blanca National Grassland,575-374-9652 ,Clayton,NM,http://www.fs.fed.us/r3/cibola/districts/kiowa.shtml,YES,YES,YES
Las Cruces BLM District Office,505-525-4300,Las Cruces,NM,http://www.blm.gov/nm/st/en/fo/Las_Cruces_District_Office.html,YES,YES,YES
Lincoln NF - Guadalupe District,575-885-4181,Carlsbad,NM,http://www.fs.fed.us/r3/lincoln/contact/index.shtml,YES,YES,YES
Lincoln NF - Main Office,575-434-7200,Alamogordo,NM,http://www.fs.fed.us/r3/lincoln/contact/index.shtml,YES,YES,YES
Lincoln NF - Sacramento District,575-682-2551,Cloudcroft,NM,http://www.fs.fed.us/r3/lincoln/contact/index.shtml,YES,YES,YES
Lincoln NF - Smokey Bear District,575-257-4095,Ruidoso,NM,http://www.fs.fed.us/r3/lincoln/contact/index.shtml,YES,YES,YES
New Mexico BLM Office,505-438-7400,Santa Fe,NM,http://www.blm.gov/nm/st/en.html,YES,YES,YES
Pecos National Monument,505-757-6414,Pecos,NM,http://www.nps.gov/peco/,YES,YES,YES
Petroglyph National Monument,505-899-0205,Albuquerque,NM,http://www.nps.gov/petr/,YES,YES,YES
Rio Puerco BLM Field Office,505-761-8700,Albuquerque,NM,http://www.blm.gov/nm/st/en/fo/Rio_Puerco_Field_Office.html,YES,YES,YES
Santa Fe NF - Coyote District,505-638-5526,Coyote,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Santa Fe NF - Cuba District,505-289-3264,Cuba,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Santa Fe NF - Espanola District,505-753-7331,Espanola,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Santa Fe NF - Jemez District,505-829-3535,Jemez Springs,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Santa Fe NF - Las Vegas District,505-425-3534,Las Vegas,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Santa Fe NF - Main Office,505-438-7840,Santa Fe,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Santa Fe NF - Pecos District,505-757-6121,Pecos,NM,http://www.fs.fed.us/r3/sfe/contact/index.html,YES,YES,YES
Sevilleta NWR,505-864-4021,Socorro,NM,http://www.fws.gov/southwest/refuges/newmex/Sevilleta,YES,YES,YES
Socorro BLM Field Office,505-835-0412,Socorro,NM,http://www.blm.gov/nm/st/en/fo/Socorro_Field_Office.html,YES,YES,YES
Taos BLM Field Office,505-758-8851,Taos,NM,http://www.blm.gov/nm/st/en/fo/Taos_Field_Office.html,YES,YES,YES
US Forest Service Regional Office,505-842-3292,Albuquerque,NM,http://www.fs.fed.us/r3,YES,YES,YES
White Sands National Monument,575-679-2599,Alamagordo,NM,http://www.nps.gov/whsa/,YES,YES,YES
NEW YORK,,,,,,,
Eleanor Roosevelt National Historic Site,845-229-9115,Hyde Park,NY,http://www.nps.gov/elro,YES,YES,YES
Finger Lakes NF - Hector Station,607-546-4470,Hector,NY,http://www.fs.fed.us/r9/gmfl/contact/offices.htm,YES,YES,YES
Fire Island National Seashore,631-687-4750,Patchogue,NY,http://www.nps.gov/fiis,NO,YES,YES
Fort Stanwix National Monument,315-338-7730,Rome,NY,http://www.nps.gov/fost,YES,YES,YES
Gateway National Recreation Area - Staten Island,718-354-4574,Staten Island,NY,http://www.nps.gov/gate/,NO,YES,YES
Home of Franklin D. Roosevelt NHS,845-229-9115,Hyde Park,NY,http://www.nps.gov/hofr,YES,YES,YES
Iroquois NWR,585-948-5445,Basom,NY,http://www.fws.gov/northeast/iroquois/,YES,YES,YES
Long Island NWR Complex,631-286-0485,Shirley,NY,http://www.fws.gov/northeast/longislandrefuges/,YES,YES,YES
Martin Van Buren National Historic Site,518-758-9689,Kinderhook,NY,http://www.nps.gov/mava,YES,YES,YES
Montezuma NWR,315-568-5987,Seneca Falls,NY,http://www.fws.gov/r5mnwr/,NO,YES,YES
Sagamore Hill National Historic Site,516-922-4788,Oyster Bay,NY,http://www.nps.gov/sahi/,YES,YES,YES
Saratoga National Historical Park,518-664-9821,Saratoga,NY,http://www.nps.gov/sara/,YES,YES,YES
Theodore Roosevelt Birthplace,212-260-1616,New York City,NY,http://www.nps.gov/thrb,YES,YES,YES
Vanderbilt Mansion National Historic Site,845-229-7770,Hyde Park,NY,http://www.nps.gov/vama,YES,YES,YES
NORTH CAROLINA,,,,,,,
Blue Ridge Parkway (Campgrounds),828-271-4779,Asheville,NC,http://www.nps.gov/blri,NO,YES,YES
Cape Hatteras Lighthouse,252-473-2111,Buxton,NC,http://www.nps.gov/caha,NO,YES,YES
Cape Hatteras National Seashore (Campgrounds),252-473-2111,Manteo,NC,http://www.nps.gov/caha,NO,YES,YES
Carl Sandburg Home National Historic Site,828-693-4178,Flat Rock,NC,http://www.nps.gov/carl/,YES,YES,YES
Croatan NF - Main Office,252-638-5628,New Bern,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Guilford Courthouse National Military Park,336-288-1776,Greensboro,NC,http://www.nps.gov/guco/,YES,YES,YES
Great Smoky Mountains NP - Oconaluftee Visitor's Center,828-497-1919,Cherokee,NC,http://www.nps.gov/grsm/index.htm,NO,YES,YES
Great Smoky Mountains NP - Smokemont Campground,828-497-9270,Cherokee,NC,http://www.nps.gov/grsm/index.htm,NO,YES,YES
Moores Creek National Battlefield,910-283-5591,Currie,NC,http://www.nps.gov/mocr/,NO,YES,YES
Nantahala NF - Cheoah District,828-479-6431,Robbinsville,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Nantahala NF - Highlands District,828-526-3765,Highlands,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Nantahala NF - Tusquitee District,828-837-5152,Murphy,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Nantahala NF - Wayah District,828-524-6441,Franklin,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Pisgah NF - Appalachian District,828-622-3202,Hot Springs,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Pisgah NF - Grandfather District,828-652-2144,Nebo,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Pisgah NF - Pisgah District,828-877-3265,Pisgah Forest,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Pisgah NF - Toecane Station,828-682-6146,Burnsville,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Uwharrie NF - Main Office,910-576-6391,Troy,NC,http://www.cs.unca.edu/nfsnc/forest_contacts.pdf,YES,YES,YES
Wright Brothers National Memorial,252-473-2111,Kill Devil Hills,NC,http://www.nps.gov/wrbr/,YES,YES,YES
NORTH DAKOTA,,,,,,,
Dakota Prairie Grasslands - Main Office,701-989-7300,Bismarck,ND,http://www.fs.fed.us/r1/dakotaprairie/index.html,YES,YES,YES
Dakota Prairie Grasslands - McKenzie District,701-842-8500,Watford City,ND,http://www.fs.fed.us/r1/dakotaprairie/mckenzie.htm,YES,YES,YES
Dakota Prairie Grasslands - Medora District,701-227-7800,Dickinson,ND,http://www.fs.fed.us/r1/dakotaprairie/medora.htm,YES,YES,YES
Dakota Prairie Grasslands - Sheyenne District,701-683-4342,Lisbon,ND,http://www.fs.fed.us/r1/dakotaprairie/sheyenne.htm,YES,YES,YES
Devils Lake Wetland Management District,701-662-8611,Devils Lake,ND,http://www.fws.gov/devilslake/,YES,YES,YES
North Dakota BLM Office,701-227-7700,Dickinson,ND,http://www.blm.gov/mt/st/en/fo/north_dakota_field.html,YES,YES,YES
Sullys Hill National Game Reserve,701-766-4272,Fort Totten,ND,http://www.fws.gov/sullyshill,YES,YES,YES
Theodore Roosevelt National Park - North Unit,701-842-2333,Watford City,ND,http://www.nps.gov/thro/,YES,YES,YES
Theodore Roosevelt National Park - South Unit,701-623-4466,Medora,ND,http://www.nps.gov/thro/,YES,YES,YES
OHIO,,,,,,,
Cuyahoga Valley National Park,800-445-9667,Cleveland/Akron,OH,http://www.nps.gov/cuva/,YES,YES,YES
Garfield National Historic Site,440-255-8722,Mentor,OH,http://www.nps.gov/jaga/,YES,YES,YES
Hopewell Culture National Historical Park,740-774-1126,Chillicothe,OH,http://www.nps.gov/hocu/,YES,YES,YES
Ottawa National Wildlife Refuge,419-898-0014,Oak Harbor,OH,http://www.fws.gov/midwest/Ottawa/,YES,YES,YES
Perry's Victory & Int'l Peace Memorial,419-285-2184,Put-in-Bay,OH,http://www.nps.gov/pevi,YES,YES,YES
Wayne NF - Athens District,740-753-0101,Nelsonville,OH,http://www.fs.fed.us/r9/wayne/contacts.html,YES,YES,YES
Wayne NF - Ironton District,740-534-6500,Pedro,OH,http://www.fs.fed.us/r9/wayne/contacts.html,YES,YES,YES
Wayne NF - Marietta Unit,740-373-9055,Marietta,OH,http://www.fs.fed.us/r9/wayne/contacts.html,YES,YES,YES
William Howard Taft National Historical Site,513-684-3262,Cincinnati,OH,http://www.nps.gov/wiho/,YES,YES,YES
OKLAHOMA,,,,,,,
BLM Oklahoma Field Station,405-234-5900,Oklahoma City,OK,http://www.blm.gov/nm/st/en/fo/Oklahoma_Field_Office.html,YES,YES,YES
BLM Tulsa Office,918-621-4100,Tulsa,OK,http://www.blm.gov/nm/st/en/fo/Oklahoma_Field_Office.html,YES,YES,YES
Chickasaw National Recreation Area,580-622-7234,Sulphur,OK,http://www.nps.gov/chic/,YES,YES,YES
Deep Fork National Wildlife Refuge,918-652-0456,Okmulgee,OK,http://www.fws.gov/Refuges/profiles/index.cfm?id=21592,YES,YES,YES
Hagerman NWR (borders OK & TX),903-786-2826,Sherman,TX,http://www.fws.gov/southwest/refuges/texas/hagerman,NO,YES,YES
Ouachita NF - Choctaw District,918-653-2991,Hodgen,OK,http://www.fs.usda.gov/ouachita,YES,YES,YES
Ouachita NF - Hochatown District,580-494-6402,Broken Bow,OK,http://www.fs.usda.gov/ouachita,YES,YES,YES
Wichita Mountains National Wildlife Refuge,580-429-3222,Indiahoma,OK,http://www.fws.gov/southwest/refuges/oklahoma/wichitamountains,YES,YES,YES
OREGON,,,,,,,
BLM Baker Office,541-523-1256,Baker City,OR,http://www.blm.gov/or/districts/vale/index.php,YES,YES,YES
BLM Burns Office,541-573-4400,Hines,OR,http://www.blm.gov/or/districts/burns/index.php,YES,YES,YES
BLM Medford Office,541-618-2200,Medford,OR,http://www.blm.gov/or/districts/medford/index.php,YES,YES,YES
BLM Prineville Office,541-416-6700,Prineville,OR,http://www.blm.gov/or/districts/prineville/index.php,YES,YES,YES
BLM Salem Office,503-375-5646,Salem,OR,http://www.blm.gov/or/districts/salem/index.php,YES,YES,YES
Coos Bay BLM District Office,541-756-0100,North Bend,OR,http://www.blm.gov/or/districts/coosbay/index.php,YES,YES,YES
Crater Lake National Park,541-594-3000,Crater Lake,OR,http://www.nps.gov/crla/,YES,YES,YES
Crooked River National Grasland,541-475-9272,Madras,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Deschutes NF - Bend/Fort Rock District,541-383-4000,Bend,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Deschutes NF - Crescent District,541-433-3200,Crescent,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Deschutes NF - Lava Lands Visitor Center,541-593-2421,Bend,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Deschutes NF - Main Office,541-383-5300,Bend,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Deschutes NF - Redmond Air Center,541-504-7200,Redmond,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Deschutes NF - Sisters District,541-549-7700,Sisters,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Eugene District BLM Office,541-683-6600,Eugene,OR,http://www.blm.gov/or/districts/eugene/index.php,YES,YES,YES
Fort Vancouver National Historic Site,360-816-6230,Vancouver ,OR,http://www.nps.gov/fova/,YES,YES,YES
Fremont-Winema NF - Main Office,541-947-2151,Lakeview,OR,http://www.fs.fed.us/r6/frewin/contact/,YES,YES,YES
Klamath Falls Resource Area,541-883-6916,Klamath Falls,OR,http://www.blm.gov/or/districts/lakeview/index.php,YES,YES,YES
Lakeview Resource Area,541-947-2177,Lakeview,OR,http://www.blm.gov/or/districts/lakeview/index.php,YES,YES,YES
Lewis & Clark National Historical Park,503-861-2471,Astoria,OR,http://www.nps.gov/lewi/,YES,YES,YES
Malheur NF - Emigrant Creek District,541-573-4300,Hines,OR,http://www.fs.fed.us/r6/malheur/contact/index.shtml,YES,YES,YES
Malheur NF - Main Office,541-575-3000,John Day,OR,http://www.fs.fed.us/r6/malheur/contact/index.shtml,YES,YES,YES
Malheur NF - Prairie City District,541-820-3800,Prairie City,OR,http://www.fs.fed.us/r6/malheur/contact/index.shtml,YES,YES,YES
Mt Hood NF - Barlow District,541-467-2291,Dufur,OR,http://www.fs.fed.us/r6/mthood/contact/,YES,YES,YES
Mt Hood NF - Clackamas River District,503-630-6861,Estacada,OR,http://www.fs.fed.us/r6/mthood/contact/,YES,YES,YES
Mt Hood NF - Hood River District,541-352-6002,Parkdale,OR,http://www.fs.fed.us/r6/mthood/contact/,YES,YES,YES
Mt Hood NF - Zigzag District,503-622-3191,Zigzag,OR,http://www.fs.fed.us/r6/mthood/contact/,YES,YES,YES
National Historic Oregon Trail Interpretive Center,541-523-1843,Baker City,OR,http://www.blm.gov/or/oregontrail,YES,YES,YES
Ochoco NF - Lookout Mountain District,541-416-6500,Prineville,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Ochoco NF - Main Office,541-416-6500,Prineville,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Ochoco NF - Paulina District,541-477-6900,Paulina,OR,http://www.fs.fed.us/r6/centraloregon/contact/,YES,YES,YES
Oregon Caves National Monument,541-592-4076,Cave Junction,OR,http://www.nps.gov/orca,YES,YES,YES
Rogue River - Siskiyou NF - Gold Beach District,541-412-6000,Brookings,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Gold Beach District,541-247-3600,Gold Beach,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - High Cascades District,541-560-3400,Prospect,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - High Cascades District,541-865-2700,Butte Falls,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Main Office,541-858-2200,Medford,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Powers District,541-439-6200,Powers,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Siskiyou Mountains District,541-899-3800,Jacksonville,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Siskiyou Mountains District,541-552-2900,Ashland,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Wild Rivers District,541-471-6500,Grants Pass,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Rogue River - Siskiyou NF - Wild Rivers District,541-592-4000,Cave Junction,OR,http://www.fs.fed.us/r6/rogue-siskiyou/contact/,YES,YES,YES
Siuslaw NF - Cape Perpetua Visitor Center,541-547-3289,Yachats,OR,http://www.fs.fed.us/r6/siuslaw/contact/,YES,YES,YES
Siuslaw NF - Florence Office,541-902-8526,Florence,OR,http://www.fs.fed.us/r6/siuslaw/contact/,YES,YES,YES
Siuslaw NF - Hebo District,503-392-5100,Hebo,OR,http://www.fs.fed.us/r6/siuslaw/contact/,YES,YES,YES
Siuslaw NF - Main Office,541-750-7000,Corvallis,OR,http://www.fs.fed.us/r6/siuslaw/contact/,YES,YES,YES
Siuslaw NF - Oregon Dunes NRA Visitor Center,541-271-6000,Reedsport,OR,http://www.fs.fed.us/r6/siuslaw/contact/,YES,YES,YES
Siuslaw NF - Waldport Office,541-563-3211,Waldport,OR,http://www.fs.fed.us/r6/siuslaw/contact/,YES,YES,YES
Tillamook Resource Area,503-815-1100,Tillamook,OR,http://www.blm.gov/or/districts/salem/index.php,YES,YES,YES
Umatilla NF - Heppner Ranger District,541-676-9187,Heppner,OR,http://www.fs.fed.us/r6/uma/contact/index.shtml,YES,YES,YES
Umatilla NF - Main Office,541-278-3716,Pendleton,OR,http://www.fs.fed.us/r6/uma/contact/index.shtml,YES,YES,YES
Umatilla NF - North Fork John Day District,541-427-3231,Ukiah,OR,http://www.fs.fed.us/r6/uma/contact/index.shtml,YES,YES,YES
Umpqua NF - Cottage Grove District,541-767-5000,Cottage Grove,OR,http://www.fs.fed.us/r6/umpqua/contact/,YES,YES,YES
Umpqua NF - Diamond Lake District,541-498-2531,Idleyld Park,OR,http://www.fs.fed.us/r6/umpqua/contact/,YES,YES,YES
Umpqua NF - Diamond Lake Visitor Center,541-793-3310,Idleyld Park,OR,http://www.fs.fed.us/r6/umpqua/contact/,YES,YES,YES
Umpqua NF - Main Office,541-672-6601,Roseburg,OR,http://www.fs.fed.us/r6/umpqua/contact/,YES,YES,YES
Umpqua NF - North Umpqua District,541-496-3532,Glide,OR,http://www.fs.fed.us/r6/umpqua/contact/,YES,YES,YES
Umpqua NF - Tiller District,541-825-3201,Tiller,OR,http://www.fs.fed.us/r6/umpqua/contact/,YES,YES,YES
Wallowa-Whitman NF - Hells Canyon NRA,541-426-4978,Enterprise,OR,http://www.fs.fed.us/r6/w-w/contact/,YES,YES,YES
Wallowa-Whitman NF - La Grande District,541-963-7186,La Grande,OR,http://www.fs.fed.us/r6/w-w/contact/,YES,YES,YES
Wallowa-Whitman NF - Main Office,541-523-6391,Baker City,OR,http://www.fs.fed.us/r6/w-w/contact/,YES,YES,YES
Wallowa-Whitman NF - Pine Station,541-742-7511,Halfway,OR,http://www.fs.fed.us/r6/w-w/contact/,YES,YES,YES
Wallowa-Whitman NF - Unity Station,541-446-3351,Unity,OR,http://www.fs.fed.us/r6/w-w/contact/,YES,YES,YES
Wallowa-Whitman NF - Wallowa Mountains Visitor Center,541-426-4978,Enterprise,OR,http://www.fs.fed.us/r6/w-w/contact/,YES,YES,YES
Willamette NF - Detroit District,503-854-3366,Mill City,OR,http://www.fs.fed.us/r6/willamette/general/offices/index.html,YES,YES,YES
Willamette NF - Main Office,541-225-6300,Eugene,OR,http://www.fs.fed.us/r6/willamette/general/offices/index.html,YES,YES,YES
Willamette NF - McKenzie River District,541-822-3381,McKenzie Bridge,OR,http://www.fs.fed.us/r6/willamette/general/offices/index.html,YES,YES,YES
Willamette NF - Middle Fork District,541-782-2283,Westfir,OR,http://www.fs.fed.us/r6/willamette/general/offices/index.html,YES,YES,YES
Willamette NF - Sweet Home District,541-367-5168,Sweet Home,OR,http://www.fs.fed.us/r6/willamette/general/offices/index.html,YES,YES,YES
Yaquina Head Oustanding Natural Area,541-574-3100,Newport,OR,http://www.blm.gov/or/resources/recreation/yaquina/index.phpâ€‹,YES,YES,YES
PENNSYLVANIA,,,,,,,
Allegheny NF - Bradford District,814-362-4613,Bradford,PA,http://www.fs.fed.us/r9/forests/allegheny/contact/,YES,YES,YES
Allegheny NF - Marienville District,814-927-6628,Marienville,PA,http://www.fs.fed.us/r9/forests/allegheny/contact/,YES,YES,YES
Allegheny Portage Railroad National Historic Site,814-886-6150,Gallitzin,PA,http://www.nps.gov/alpo/,YES,YES,YES
Delaware Water Gap National Rec Area,570-426-2434,Bushkill,PA,http://www.nps.gov/dewa,YES,YES,YES
Erie NWR,814-789-3585,Guys Mills,PA,http://www.fws.gov/northeast/erie/,YES,YES,YES
Fort Necessity National Battlefield,724-329-5512,Farmington,PA,http://www.nps.gov/fone/,YES,YES,YES
Johnstown Flood National Memorial,814-495-4643,South Fork,PA,http://www.nps.gov/jofl/,YES,YES,YES
Steamtown National Historic Site,570-340-5200,Scranton,PA,http://www.nps.gov/stea/,YES,YES,YES
PUERTO RICO,,,,,,,
San Juan National Historic Site,787-729-6777,San Juan,PR,http://www.nps.gov/saju,YES,YES,YES
RHODE ISLAND,,,,,,,
Kettle Pond Visitors Center,401-364-9124,Charlestown,RI,http://friendsnwr-ri.org/celebrations.htm,NO,NO,YES
Roger Williams National Memorial,401-521-7266,Providence,RI,http://www.nps.gov/rowi/,YES,YES,YES
SOUTH CAROLINA,,,,,,,
Fort Moultrie National Monument,843-883-3123,Sullivan's Island,SC,http://www.nps.gov/fosu/,YES,YES,YES
Francis Marion & Sumter NF - Andrew Pickens District Office,864-638-9568,Mountain Rest,SC,http://www.fs.fed.us/r8/fms/forest/contact/offices.shtml,YES,YES,YES
Francis Marion & Sumter NF - Enoree District Office,803-276-4810,Whitmire,SC,http://www.fs.fed.us/r8/fms/forest/contact/offices.shtml,YES,YES,YES
Francis Marion & Sumter NF - Enoree District Office (Tyger Office),864-427-9858,Union,SC,http://www.fs.fed.us/r8/fms/forest/contact/offices.shtml,YES,YES,YES
Francis Marion & Sumter NF - Francis Marion District Office,843-336-2200,Huger,SC,http://www.fs.fed.us/r8/fms/forest/contact/offices.shtml,YES,YES,YES
Francis Marion & Sumter NF - Lone Cane District Office,803-637-5396,Edgefield,SC,http://www.fs.fed.us/r8/fms/forest/contact/offices.shtml,YES,YES,YES
Francis Marion & Sumter NF - Main Office,803-561-4000,Columbia,SC,http://www.fs.fed.us/r8/fms/forest/contact/,YES,YES,YES
Kings Mountain National Military Park,864-936-7921,Blacksburg,SC,http://www.nps.gov/kimo/,YES,YES,YES
Sewee Visitor & EE Center,843-928-3368,Awendaw,SC,http://www.fs.fed.us/r8/fms/forest/contact/offices.shtml,YES,YES,YES
SOUTH DAKOTA,,,,,,,
Badlands National Park,605-433-5361,SW South Dakota,SD,http://www.nps.gov/badl/,YES,YES,YES
Black Hills NF - Main Office,605-673-9200,Custer,SD,http://www.fs.fed.us/r2/blackhills/contact/addresses_new.shtml,YES,YES,YES
Black Hills NF - Mystic District,605-343-1567,Rapid City,SD,http://www.fs.fed.us/r2/blackhills/contact/addresses_new.shtml,YES,YES,YES
Black Hills NF - Northern Hills District,605-642-4622,Spearfish,SD,http://www.fs.fed.us/r2/blackhills/contact/addresses_new.shtml,YES,YES,YES
Buffalo Gap National Grassland,605-745-4107,Hot Springs,SD,http://www.trailsandgrasslands.org/bgap.html,YES,YES,YES
Dakota Prairie Grasslands - Grand River District,605-374-3592,Lemmon,SD,http://www.fs.fed.us/r1/dakotaprairie/grandriver.htm,YES,YES,YES
Fort Pierre National Grassland,605-224-5517,Fort Pierre,SD,http://www.fs.fed.us/r2/nebraska/contact/forest_grassland_offices/offices.shtml,YES,YES,YES
Jewel Cave National Monument,605-673-8300,Custer,SD,http://www.nps.gov/jeca/,YES,YES,YES
Mount Rushmore National Memorial,605-574-2523,Keystone,SD,http://www.nps.gov/moru/,NO,NO,YES
Nebraska NF - Fall River District,605-745-4107,Hot Springs,SD,http://www.fs.fed.us/r2/nebraska/contact/forest_grassland_offices/offices.shtml,YES,YES,YES
Nebraska NF - Wall District,605-279-2125,Wall,SD,http://www.fs.fed.us/r2/nebraska/contact/forest_grassland_offices/offices.shtml,YES,YES,YES
South Dakota BLM Office,605-892-7000,Belle Fourche,SD,http://www.blm.gov/mt/st/en/fo/south_dakota_field.html,YES,YES,YES
Wind Cave National Park,605-745-4200,Hot Springs,SD,http://www.nps.gov/wica/,YES,YES,YES
TENNESSEE,,,,,,,
Big South Fork National River & Recreation Area,423-286-7275,Oneida,TN,http://www.nps.gov/biso/,YES,YES,YES
Cherokee NF - Main Office,423-476-9700,Cleveland,TN,http://www.fs.fed.us/r8/cherokee/contact2003/,YES,YES,YES
Cherokee NF - Nolichucky/Unaka District,423-638-4109,Greeneville,TN,http://www.fs.fed.us/r8/cherokee/contact2003/,YES,YES,YES
Cherokee NF - Ocoee/Hiwassee District,423-338-3300,Benton,TN,http://www.fs.fed.us/r8/cherokee/contact2003/,YES,YES,YES
Cherokee NF - Tellico/Hiwassee District,423-253-8400,Tellico Plains,TN,http://www.fs.fed.us/r8/cherokee/contact2003/,YES,YES,YES
Cherokee NF - Watauga District,423-735-1500,Unicoi,TN,http://www.fs.fed.us/r8/cherokee/contact2003/,YES,YES,YES
Dale Hollow National Fish Hatchery,931-243-2443,Celina,TN,http://www.fws.gov/dalehollow,NO,YES,YES
Great Smoky Mountains National Park,865-430-3112,Gatlinburg,TN,http://www.nps.gov/grsm/,YES,YES,YES
Great Smoky Mountain NP - Cades Cove Campground,865-448-2472,Townsend,TN,http://www.nps.gov/grsm/planyourvisit/visitorcenters.htm,NO,YES,YES
Great Smoky Mountains NP - Cades Cove V.C.,None,Townsend,TN,http://www.nps.gov/grsm/planyourvisit/visitorcenters.htm,YES,YES,YES
Great Smoky Mountains NP - Elkmont Campground,865-436-1271,Gatlinburg,TN,http://www.nps.gov/grsm/planyourvisit/visitorcenters.htm,NO,YES,YES
Great Smoky Mountains NP - Sevierville VC,865-932-4650,Sevierville,TN,http://www.nps.gov/grsm/planyourvisit/visitorcenters.htm,NO,YES,YES
Great Smoky Mountains NP - Sugarland VC,865-436-1200,Gatlinburg,TN,http://www.nps.gov/grsm/planyourvisit/visitorcenters.htm,YES,YES,YES
Hatchie NWR,731-772-0501,Brownsville,TN,http://www.fws.gov/hatchie/,NO,YES,YES
Land Between the Lakes NRA,931-232-7956,Dover,TN,http://www.lbl.org,NO,YES,YES
Obed Wild and Scenic River,423-346-6294,Wartburg,TN,http://www.nps.gov/obed,YES,YES,YES
TEXAS,,,,,,,
Alibates Flint Quarries National Monument,806-857-3151,Fritch,TX,http://www.nps.gov/alfl/,YES,YES,YES
Amistad National Recreation Area,830-775-7491,Del Rio,TX,http://www.nps.gov/amis/,YES,YES,YES
Anahuac NWR,409-267-3337,Anahuac,TX,http://www.fws.gov/southwest/refuges/texas/anahuac/index.html,YES,YES,YES
